0.06981295, 9.999905
0.1396246, 9.999619
0.2094335, 9.999144
0.2792385, 9.998477
0.3490382, 9.99762
0.4188312, 9.996573
0.4886162, 9.995336
0.5583919, 9.993908
0.6281571, 9.99229
0.6979102, 9.990482
0.7676501, 9.988483
0.8373754, 9.986295
0.9070847, 9.983917
0.9767768, 9.981348
1.04645, 9.978589
1.116104, 9.975641
1.185736, 9.972502
1.255346, 9.969173
1.324931, 9.965655
1.394492, 9.961947
1.464026, 9.958049
1.533532, 9.953962
1.603009, 9.949685
1.672455, 9.945219
1.74187, 9.940563
1.811251, 9.935719
1.880598, 9.930685
1.949909, 9.925462
2.019183, 9.92005
2.088419, 9.914449
2.157615, 9.908659
2.22677, 9.90268
2.295882, 9.896514
2.364951, 9.890159
2.433975, 9.883615
2.502952, 9.876884
2.571882, 9.869964
2.640762, 9.862856
2.709593, 9.85556
2.778372, 9.848078
2.847097, 9.840406
2.915769, 9.832549
2.984385, 9.824504
3.052945, 9.816272
3.121446, 9.807853
3.189888, 9.799247
3.258269, 9.790455
3.326588, 9.781476
3.394844, 9.772311
3.463035, 9.76296
3.53116, 9.753423
3.599218, 9.743701
3.667208, 9.733792
3.735127, 9.7237
3.802976, 9.71342
3.870752, 9.702957
3.938455, 9.692308
4.006082, 9.681477
4.073633, 9.670459
4.141107, 9.659258
4.208501, 9.647873
4.275816, 9.636305
4.34305, 9.624552
4.4102, 9.612617
4.477267, 9.600498
4.544248, 9.588197
4.611143, 9.575713
4.67795, 9.563047
4.744668, 9.550199
4.811296, 9.537169
4.877831, 9.523957
4.944275, 9.510565
5.010624, 9.49699
5.076878, 9.483236
5.143034, 9.4693
5.209094, 9.455185
5.275054, 9.440889
5.340913, 9.426414
5.406671, 9.411759
5.472326, 9.396926
5.537877, 9.381912
5.603322, 9.366721
5.66866, 9.351351
5.733891, 9.335803
5.799012, 9.320078
5.864024, 9.304174
5.928923, 9.288095
5.99371, 9.271837
6.058382, 9.255404
6.122939, 9.238794
6.187379, 9.222009
6.251702, 9.205048
6.315906, 9.187911
6.37999, 9.1706
6.443952, 9.153113
6.507791, 9.135453
6.571506, 9.11762
6.635097, 9.099611
6.698561, 9.08143
6.761897, 9.063076
6.825105, 9.04455
6.888183, 9.025851
6.951129, 9.006981
7.013943, 8.987939
7.076624, 8.968726
7.13917, 8.949342
7.20158, 8.929788
7.263853, 8.910064
7.325988, 8.89017
7.387983, 8.870107
7.449838, 8.849874
7.51155, 8.829473
7.57312, 8.808906
7.634546, 8.788169
7.695826, 8.767265
7.756959, 8.746196
7.817945, 8.724958
7.878781, 8.703555
7.939468, 8.681987
8.000004, 8.660253
8.060387, 8.638354
8.120617, 8.616291
8.180692, 8.594063
8.240611, 8.571672
8.300374, 8.549118
8.359979, 8.526401
8.419424, 8.503522
8.478709, 8.480481
8.537832, 8.457278
8.596794, 8.433914
8.655591, 8.41039
8.714224, 8.386706
8.772691, 8.362862
8.830991, 8.338859
8.889122, 8.314696
8.947084, 8.290377
9.004877, 8.265898
9.062497, 8.241263
9.119946, 8.216471
9.177219, 8.191522
9.23432, 8.166417
9.291244, 8.141157
9.347991, 8.115742
9.40456, 8.090172
9.46095, 8.064448
9.517159, 8.03857
9.573188, 8.012541
9.629035, 7.986358
9.684698, 7.960023
9.740176, 7.933536
9.79547, 7.906899
9.850576, 7.880111
9.905496, 7.853173
9.960227, 7.826085
10.01477, 7.7988
