0.4300712, 11.98843
0.8574864, 11.95381
1.27961, 11.89641
1.693846, 11.81664
2.097659, 11.71512
2.488593, 11.59259
2.864289, 11.45
3.222505, 11.28839
3.56113, 11.10899
3.878205, 10.91314
4.171932, 10.70231
4.440692, 10.47808
4.683055, 10.24213
4.897792, 9.996225
5.083883, 9.74221
5.240529, 9.481981
5.36715, 9.217486
5.463398, 8.950698
5.529155, 8.683605
5.564532, 8.418201
5.569874, 8.156459
5.545754, 7.900323
5.492967, 7.651695
5.412526, 7.412413
5.305655, 7.184246
5.173779, 6.968874
5.018511, 6.767876
4.841643, 6.582721
4.64513, 6.414757
4.431076, 6.265194
4.201719, 6.135105
3.959412, 6.025408
3.706604, 5.936867
3.445828, 5.870081
3.179672, 5.825482
2.910767, 5.803329
2.641763, 5.803709
2.375311, 5.826537
2.114042, 5.871553
1.860545, 5.938325
1.617351, 6.026256
1.38691, 6.134584
1.171576, 6.26239
0.9735856, 6.408602
0.795043, 6.572011
0.6379032, 6.751269
0.5039594, 6.944911
0.3948247, 7.151354
0.3119228, 7.36892
0.2564778, 7.595844
0.2295036, 7.830284
0.231796, 8.070343
0.2639272, 8.314075
0.326241, 8.559506
0.4188509, 8.804649
0.5416379, 9.047512
0.6942534, 9.286122
0.8761199, 9.518535
1.086436, 9.742851
1.324183, 9.957232
1.588131, 10.15991
1.876852, 10.34921
2.188726, 10.52354
2.521956, 10.68145
2.874582, 10.82158
3.244494, 10.94273
3.629449, 11.04382
4.027091, 11.12394
4.434961, 11.18232
4.850525, 11.21837
5.271188, 11.23165
5.694314, 11.22191
5.768628, 11.20047
6.191366, 11.16734
6.611253, 11.11119
7.025654, 11.03228
7.431973, 10.93104
7.827674, 10.80807
8.210302, 10.66413
8.577498, 10.50015
8.927022, 10.31719
9.256763, 10.11647
9.564758, 9.899336
9.849215, 9.667256
10.10851, 9.421811
10.34122, 9.164681
10.54611, 8.897636
10.72216, 8.622516
10.86858, 8.34122
10.98478, 8.055695
11.07042, 7.767915
11.12538, 7.479874
11.14977, 7.19356
11.14393, 6.910949
11.10845, 6.633988
11.04411, 6.364576
10.95192, 6.104556
10.83312, 5.855693
10.68913, 5.61967
10.52156, 5.398068
10.3322, 5.192356
10.12301, 5.00388
9.896099, 4.833854
9.653696, 4.68335
9.398158, 4.553288
9.131936, 4.444432
8.857562, 4.35738
8.577624, 4.292566
8.294755, 4.250251
8.011605, 4.230522
7.730826, 4.233293
7.455048, 4.258306
7.186861, 4.305131
6.928795, 4.373169
6.683306, 4.461661
6.452742, 4.569686
6.239343, 4.696176
6.045215, 4.839919
5.872311, 4.999572
5.722426, 5.173666
5.597173, 5.360622
5.497977, 5.558763
5.426064, 5.766321
5.382445, 5.981458
5.367918, 6.202276
5.383057, 6.426831
5.428205, 6.653149
5.503477, 6.879242
5.608753, 7.103122
5.743687, 7.322814
5.907701, 7.536376
6.099993, 7.741907
6.319546, 7.937571
6.565133, 8.1216
6.835322, 8.292317
7.128498, 8.448144
7.442863, 8.587611
7.776457, 8.709375
8.127171, 8.812225
8.492764, 8.895092
8.870876, 8.957057
9.259054, 8.997359
9.654764, 9.015402
10.05541, 9.010754
10.45836, 8.983158
10.51233, 8.943942
10.91457, 8.89311
11.31379, 8.819333
11.70737, 8.722872
12.09271, 8.60416
12.46727, 8.463799
12.82861, 8.302549
13.17436, 8.121334
13.50227, 7.921224
