0.4467976, 32.98851
0.8909416, 32.95414
1.329798, 32.89713
1.760775, 32.81794
2.181337, 32.71714
2.589032, 32.59551
2.981502, 32.45396
3.356508, 32.29356
3.711943, 32.11554
4.045847, 31.92122
4.356427, 31.71209
4.642064, 31.48972
4.901332, 31.25579
5.133004, 31.01207
5.336062, 30.76039
5.509708, 30.50267
5.653367, 30.24084
5.766692, 29.97687
5.849566, 29.71276
5.902103, 29.4505
5.924652, 29.19206
5.917787, 28.93939
5.882303, 28.69439
5.81922, 28.45889
5.729761, 28.23466
5.615354, 28.02339
5.477613, 27.82665
5.318335, 27.64591
5.139476, 27.48252
4.943142, 27.33769
4.731573, 27.21249
4.507123, 27.10785
4.272247, 27.02451
4.029476, 26.96308
3.781404, 26.924
3.530661, 26.90752
3.279902, 26.91373
3.031779, 26.94254
2.788924, 26.9937
2.55393, 27.06676
2.32933, 27.16114
2.117576, 27.27607
1.921023, 27.41063
1.741911, 27.56375
1.582347, 27.73422
1.444287, 27.92069
1.329527, 28.1217
1.239682, 28.33566
1.176178, 28.56089
1.140242, 28.79563
1.132888, 29.03803
1.154916, 29.28621
1.2069, 29.53821
1.289186, 29.79205
1.401888, 30.04576
1.544892, 30.29733
1.71785, 30.54479
1.920185, 30.78621
2.151101, 31.01967
2.409579, 31.24334
2.694393, 31.45546
3.004115, 31.65434
3.337129, 31.8384
3.691641, 32.00618
4.065689, 32.15632
4.457169, 32.28762
4.86384, 32.399
5.283344, 32.48956
5.713228, 32.55851
6.150961, 32.60527
6.593946, 32.6294
7.039551, 32.63065
7.136505, 32.62034
7.582043, 32.59847
8.024894, 32.55372
8.462423, 32.48634
8.892038, 32.39677
9.311205, 32.28561
9.717471, 32.1536
10.10848, 32.00169
10.48199, 31.83093
10.83589, 31.64254
11.16823, 31.43787
11.47721, 31.21838
11.76122, 30.98565
12.01882, 30.74137
12.24879, 30.48729
12.45011, 30.22527
12.62199, 29.9572
12.76385, 29.68502
12.87534, 29.41072
12.95634, 29.13627
13.00698, 28.86368
13.02759, 28.59491
13.01875, 28.33191
12.98127, 28.07657
12.91614, 27.83075
12.82461, 27.5962
12.7081, 27.37461
12.56822, 27.16756
12.40676, 26.97651
12.2257, 26.80281
12.02712, 26.64768
11.81328, 26.51218
11.58652, 26.39723
11.3493, 26.3036
11.10416, 26.23188
10.85367, 26.18251
10.60049, 26.15575
10.34725, 26.15168
10.09662, 26.17021
9.851219, 26.21109
9.613647, 26.27389
9.386436, 26.358
9.172036, 26.46267
8.972805, 26.58697
8.790979, 26.72984
8.62867, 26.89006
8.487829, 27.06628
8.370255, 27.25704
8.277563, 27.46077
8.211178, 27.67576
8.172329, 27.90027
8.162027, 28.13245
8.181075, 28.37041
8.230044, 28.61219
8.309282, 28.85582
8.418903, 29.09932
8.558792, 29.34068
8.728602, 29.57795
8.927757, 29.80917
9.155458, 30.03245
9.410688, 30.24593
9.692222, 30.44787
9.99863, 30.63657
10.32829, 30.81046
10.67942, 30.96807
11.05006, 31.10805
11.43809, 31.2292
11.84128, 31.33043
12.25727, 31.41084
12.68361, 31.46965
13.11776, 31.50628
13.55713, 31.52028
13.99909, 31.5114
14.09236, 31.49097
14.53419, 31.459
14.97329, 31.40413
15.40704, 31.32665
15.83285, 31.22699
16.24817, 31.10572
16.65055, 30.96364
17.03765, 30.80164
17.40722, 30.62081
17.75714, 30.42235
1
